Date,Open,High,Low,Close,Adj Close,Volume
2023-03-06,127830.046875,129201.773438,127359.898438,128298.882813,128298.882813,429340222713
2023-03-07,128301.000000,129111.609375,126577.335938,128195.429688,128195.429688,562545817738
2023-03-08,128199.101563,128707.914063,125741.164063,125741.164063,125741.164063,584435548667
2023-03-09,125736.531250,126653.945313,116783.914063,117996.859375,117996.859375,775723008005
2023-03-10,125736.531250,126643.140625,116783.914063,117996.859375,117996.859375,775723008005
2023-03-11,118005.015625,118005.015625,113107.734375,117217.468750,117217.468750,1038780873439
2023-03-12,117212.773438,121648.031250,117181.796875,121523.414063,121523.414063,1222685933333
2023-03-13,121508.273438,131762.781250,119801.671875,130380.546875,130380.546875,941269657980
2023-03-14,130424.671875,139556.031250,129081.648438,138488.968750,138488.968750,1294919710801
2023-03-15,138487.843750,146416.671875,137296.328125,140207.218750,140207.218750,1330031478817
2023-03-16,140345.734375,141657.312500,133965.234375,136992.562500,136992.562500,1051761496088
2023-03-17,137005.078125,139906.031250,135624.406250,138576.500000,138576.500000,773762288039
2023-03-18,138583.203125,148503.906250,137743.687500,147938.562500,147938.562500,1028971371483
2023-03-19,148029.937500,151889.593750,144536.359375,145394.437500,145394.437500,851557209483
2023-03-20,145502.031250,152177.343750,145502.031250,147373.703125,147373.703125,756898490411
2023-03-21,147360.484375,149370.500000,142619.296875,143214.937500,143214.937500,906034123098
2023-03-22,143239.437500,151697.531250,142616.875000,149378.375000,149378.375000,889495961320
2023-03-23,149229.250000,150420.859375,141705.640625,143406.578125,143406.578125,1030261270293
2023-03-24,143359.031250,152159.156250,142867.453125,149427.578125,149427.578125,905987830435
2023-03-25,149379.421875,149635.812500,142544.718750,144276.437500,144276.437500,898712909308
2023-03-26,144229.062500,145151.765625,141361.921875,143594.578125,143594.578125,544671554781
2023-03-27,143600.953125,148050.859375,143381.968750,146207.546875,146207.546875,575575770902
2023-03-28,146191.453125,146677.609375,139091.562500,141037.031250,141037.031250,705879602231
2023-03-29,141026.062500,147191.328125,140138.359375,145660.125000,145660.125000,685818430831
2023-03-30,145669.515625,150297.156250,145669.515625,147484.359375,147484.359375,751501241833
2023-03-31,147512.656250,150265.484375,145070.406250,147184.890625,147184.890625,798387572171
2023-04-01,147257.390625,151509.671875,146607.296875,149734.968750,149734.968750,751901976040
2023-04-02,149708.843750,151226.625000,148838.890625,149064.234375,149064.234375,456632147267
2023-04-03,149666.750000,149924.531250,145860.171875,147580.343750,147580.343750,509524358660
2023-04-04,147515.781250,151120.750000,145429.312500,148698.078125,148698.078125,792145327845
2023-04-05,148685.343750,155096.953125,148095.937500,153637.687500,153637.687500,853858779242
2023-04-06,153634.390625,159020.218750,153221.921875,156452.765625,156452.765625,845665701178
2023-04-07,156455.171875,156465.687500,152179.031250,153264.171875,153264.171875,676189811944
2023-04-08,153248.734375,154000.406250,151056.843750,152749.406250,152749.406250,684160222967
2023-04-09,152671.062500,153852.406250,151312.890625,151363.859375,151363.859375,410541624225
2023-04-10,151378.093750,153315.953125,149661.734375,152256.062500,152256.062500,520911590256
2023-04-11,152285.000000,157188.218750,151576.406250,156688.718750,156688.718750,687038177076
2023-04-12,156702.515625,158802.031250,154828.515625,155292.656250,155292.656250,728556750651
2023-04-13,155272.968750,158230.687500,152711.812500,157421.140625,157421.140625,902449784068
2023-04-14,157176.578125,165177.359375,155913.578125,164393.921875,164393.921875,1024846911667
2023-04-15,164499.781250,173656.281250,164301.515625,172010.875000,172010.875000,1333937504049
2023-04-16,172009.312500,172783.500000,169954.515625,171252.093750,171252.093750,657722233838
2023-04-17,171236.875000,174933.218750,169972.500000,173511.984375,173511.984375,646422587426
2023-04-18,173511.609375,173520.796875,169302.250000,170262.000000,170262.000000,791255185133
2023-04-19,170230.203125,174029.968750,168668.968750,172799.656250,172799.656250,749977048901
2023-04-20,172751.140625,172824.875000,158749.078125,159445.312500,159445.312500,1134637358751
2023-04-21,159446.500000,162460.718750,157548.046875,159608.281250,159608.281250,930177550337
2023-04-22,159633.937500,160639.468750,149949.062500,151775.562500,151775.562500,988122512229
2023-04-23,151717.031250,154793.171875,151435.046875,153763.296875,153763.296875,571877447315
2023-04-24,153758.625000,154419.718750,150872.500000,152791.593750,152791.593750,542174799485
2023-04-25,152793.500000,154848.984375,148478.390625,150834.390625,150834.390625,690687486804
2023-04-26,150789.125000,153938.656250,148038.265625,153058.578125,153058.578125,711464203818
2023-04-27,153009.000000,160433.078125,146561.671875,152623.640625,152623.640625,1173892122687
2023-04-28,152634.187500,158284.734375,152344.296875,156070.484375,156070.484375,1145365493687
2023-04-29,156110.281250,157349.453125,153455.328125,154704.703125,154704.703125,628767945201
2023-04-30,154708.968750,156703.968750,154335.031250,156044.234375,156044.234375,392101776428
2023-05-01,156029.859375,158455.781250,153429.281250,153429.281250,153429.281250,534583391479
2023-05-02,152772.609375,154189.000000,147902.515625,149808.000000,149808.000000,705372955429
2023-05-03,149789.343750,153628.046875,149161.640625,152990.812500,152990.812500,616348934153
2023-05-04,152982.453125,156649.078125,151009.843750,155762.921875,155762.921875,679298755051
2023-05-05,155805.203125,156663.703125,152730.843750,153439.125000,153439.125000,537565921665
2023-05-06,153449.656250,163329.453125,153377.781250,163055.843750,163055.843750,776290583348
2023-05-07,163090.031250,164894.640625,152884.140625,155304.656250,155304.656250,786505305302
2023-05-08,155279.812500,158065.218750,153086.312500,153086.312500,153086.312500,562623786678
2023-05-09,153037.171875,154156.703125,148746.625000,151232.203125,151232.203125,809315053461
2023-05-10,151233.687500,152696.140625,150343.281250,151780.203125,151780.203125,503266051517
2023-05-11,151748.218750,154529.875000,147189.890625,150929.796875,150929.796875,814740875550
2023-05-12,150937.218750,150937.218750,145739.921875,147492.875000,147492.875000,685853940764
2023-05-13,147385.000000,149083.359375,143186.390625,148721.015625,148721.015625,744189087173
2023-05-14,148750.234375,149382.250000,147113.390625,147641.515625,147641.515625,382037501836
2023-05-15,147640.937500,149991.781250,147502.562500,148002.171875,148002.171875,387264054151
2023-05-16,147991.500000,151767.390625,146937.015625,149524.828125,149524.828125,555212573809
2023-05-17,149465.140625,150623.109375,147903.296875,150118.343750,150118.343750,460526439829
2023-05-18,150113.968750,151071.656250,147264.031250,150214.406250,150214.406250,523742995405
2023-05-19,150231.609375,151102.890625,146844.984375,149048.609375,149048.609375,469311149894
2023-05-20,148987.875000,151251.234375,148782.625000,150152.734375,150152.734375,397304018546
2023-05-21,150167.359375,151514.796875,149776.421875,150808.031250,150808.031250,244514590166
2023-05-22,150779.875000,151424.687500,149178.343750,149604.750000,149604.750000,280780201458
2023-05-23,149630.484375,151289.937500,148513.031250,150537.765625,150537.765625,375599311837
2023-05-24,150558.171875,154875.125000,150486.640625,153711.359375,153711.359375,565320147235
2023-05-25,153704.656250,153704.656250,147212.093750,148893.203125,148893.203125,587404599327
2023-05-26,148872.125000,150221.703125,145828.531250,149428.843750,149428.843750,523071462234
2023-05-27,149409.968750,151737.500000,148767.750000,150985.390625,150985.390625,450094900698
2023-05-28,150975.968750,151604.203125,150060.859375,151185.906250,151185.906250,265589284789
2023-05-29,151184.281250,158190.937500,150719.328125,157793.843750,157793.843750,525145172783
2023-05-30,157660.343750,159074.375000,155224.015625,156330.312500,156330.312500,485956173081
2023-05-31,156331.546875,158484.468750,155575.406250,157184.937500,157184.937500,443471936925
2023-06-01,157190.859375,157640.421875,153172.593750,154928.828125,154928.828125,494721998022
2023-06-02,154911.000000,156051.031250,152484.250000,153215.890625,153215.890625,464043141484
2023-06-03,153234.187500,157384.218750,152475.109375,157162.234375,157162.234375,502467992102
2023-06-04,157175.765625,157291.250000,155360.703125,155931.484375,155931.484375,286109351168
2023-06-05,155930.296875,157562.406250,155374.421875,155797.296875,155797.296875,308793942174
2023-06-06,155789.390625,155807.984375,146949.000000,149497.312500,149497.312500,762953543593
2023-06-07,149394.437500,156459.421875,148779.953125,155505.421875,155505.421875,718273749712
2023-06-08,155495.359375,156274.781250,150561.875000,151389.515625,151389.515625,654328572430
2023-06-09,151399.234375,153584.390625,151126.796875,152298.765625,152298.765625,374171517058
2023-06-10,152280.281250,152938.750000,150719.968750,151680.093750,151680.093750,380046634435
2023-06-11,151693.843750,152056.000000,141925.234375,144439.437500,144439.437500,889236751724
2023-06-12,144451.218750,146455.734375,143510.156250,144560.406250,144560.406250,375876311336
2023-06-13,144532.390625,144897.062500,142073.531250,143475.375000,143475.375000,496608893607
2023-06-14,143463.968750,144936.562500,142113.046875,143106.343750,143106.343750,511363749678
2023-06-15,143123.843750,143570.093750,134322.718750,135416.937500,135416.937500,612294480069
2023-06-16,135415.218750,137311.109375,133292.062500,136427.484375,136427.484375,600303679677
2023-06-17,136418.546875,141539.390625,135438.265625,140606.765625,140606.765625,514458219815
2023-06-18,140607.000000,144709.828125,140400.531250,141469.671875,141469.671875,399310761848
2023-06-19,141468.828125,143050.890625,140736.718750,140941.187500,140941.187500,312918672758
2023-06-20,140935.281250,142951.843750,139755.421875,142460.359375,142460.359375,427176252332
2023-06-21,142396.437500,147037.296875,140721.468750,146939.406250,146939.406250,587970224296
2023-06-22,146929.171875,155579.500000,146641.718750,154952.437500,154952.437500,961296221821
2023-06-23,154853.062500,158316.640625,153026.734375,153430.640625,153430.640625,694485807368
2023-06-24,153397.687500,158478.218750,152940.671875,155134.812500,155134.812500,679480572150
2023-06-25,155209.390625,156148.250000,153133.500000,153809.718750,153809.718750,412074925412
2023-06-26,153792.453125,158105.000000,153382.609375,155813.093750,155813.093750,568777997156
2023-06-27,155775.718750,156272.906250,150898.828125,152485.843750,152485.843750,706872848585
2023-06-28,152478.734375,156675.328125,152269.015625,154952.953125,154952.953125,630244385013
2023-06-29,154969.609375,154994.406250,149450.046875,149942.531250,149942.531250,585282599643
2023-06-30,149949.765625,154051.562500,149949.765625,152022.765625,152022.765625,465962256916
2023-07-01,152004.812500,159610.921875,150261.984375,158707.562500,158707.562500,1058641892945
2023-07-02,158718.640625,159488.500000,156873.500000,157999.640625,157999.640625,421712796929
2023-07-03,157989.968750,160758.156250,155647.343750,159057.000000,159057.000000,520817755773
2023-07-04,159093.578125,161822.953125,158786.375000,160244.828125,160244.828125,644007578056
2023-07-05,160255.890625,161018.968750,158486.703125,158818.187500,158818.187500,466082500027
2023-07-06,158831.562500,159356.578125,155990.906250,157421.656250,157421.656250,497174752717
2023-07-07,157407.578125,161436.515625,152944.093750,153009.140625,153009.140625,737055495473
2023-07-08,152916.109375,155046.546875,151634.078125,154623.828125,154623.828125,534717399609
2023-07-09,154656.843750,154780.796875,152459.453125,154186.656250,154186.656250,355312569196
2023-07-10,154191.234375,155271.796875,153488.859375,153913.578125,153913.578125,362918841911
2023-07-11,153932.609375,157214.812500,152737.656250,155193.953125,155193.953125,522920513431
2023-07-12,155202.078125,155593.421875,153593.406250,154775.171875,154775.171875,404191354154
2023-07-13,154774.015625,155914.140625,153120.515625,153517.187500,153517.187500,523091695613
2023-07-14,153511.156250,164997.703125,153001.500000,164596.250000,164596.250000,911763175037
2023-07-15,164528.546875,166214.750000,156098.500000,159285.843750,159285.843750,872872277999
2023-07-16,159267.984375,159724.406250,158335.515625,158604.796875,158604.796875,359676091942
2023-07-17,158619.437500,159472.296875,157441.000000,157890.125000,157890.125000,355336694171
