Date,Open,High,Low,Close,Adj Close,Volume
2023-09-16,5215.566895,5497.522461,5206.362305,5484.496094,5484.496094,22731269543
2023-09-17,5484.091797,5543.195801,5362.878906,5429.979492,5429.979492,18731401165
2023-09-18,5430.583984,5433.539063,5255.684082,5282.463867,5282.463867,19824511616
2023-09-19,5282.424316,5612.138184,5252.938477,5485.175781,5485.175781,34238822645
2023-09-20,5485.067383,5684.032715,5468.863770,5602.376465,5602.376465,25833449327
2023-09-21,5602.354004,5627.533691,5312.316406,5364.474609,5364.474609,33847861749
2023-09-22,5364.538574,5402.628906,5241.697754,5361.688477,5361.688477,22415457840
2023-09-23,5361.748535,5422.541016,5333.721191,5346.230469,5346.230469,23147488833
2023-09-24,5346.188965,5420.187012,5346.188965,5408.138672,5408.138672,19995749714
2023-09-25,5408.110840,5408.454590,5272.257813,5276.146484,5276.146484,15755076909
2023-09-26,5276.067383,5402.989746,5236.822266,5341.892090,5341.892090,17971620956
2023-09-27,5341.553223,5400.779297,5279.168457,5311.074219,5311.074219,21325656393
2023-09-28,5310.893066,5443.440918,5265.365723,5284.397949,5284.397949,17673477785
2023-09-29,5284.428711,5438.618652,5260.684570,5427.901367,5427.901367,19627243542
2023-09-30,5428.055176,5516.657715,5402.053223,5459.116699,5459.116699,17939213842
2023-10-01,5459.007324,5533.248047,5441.517090,5495.511230,5495.511230,12743684724
2023-10-02,5495.441895,5700.412598,5481.582031,5665.757324,5665.757324,20622827690
